Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2024-02-05,13578,1,5,region_mag A,AXX,S03E67
2024-02-06,13564,3,30,region_mag B,CAO,S13W64
2024-02-06,13565,5,10,region_mag B,BXO,N06W58
2024-02-06,13567,4,10,region_mag B,BXO,N16W35
2024-02-06,13570,2,10,region_mag B,BXO,S05W22
2024-02-06,13571,5,110,region_mag A,HSX,S17W06
2024-02-06,13572,2,10,region_mag B,BXO,S12W48
2024-02-06,13573,2,10,region_mag B,BXO,N22W60
2024-02-06,13574,3,30,region_mag B,CSO,N16E03
2024-02-06,13575,7,250,region_mag BGD,DKI,S36W78
2024-02-06,13576,41,540,region_mag BGD,FKI,S15E43
2024-02-06,13577,4,10,region_mag B,BXO,N25E06
2024-02-06,13578,3,20,region_mag B,CRO,S03E52
2024-02-07,13564,3,40,region_mag B,CAO,S14W77
2024-02-07,13565,2,10,region_mag B,BXO,N05W72
2024-02-07,13570,1,10,region_mag A,AXX,S03W35
2024-02-07,13571,5,120,region_mag A,HAX,S18W17
2024-02-07,13572,2,10,region_mag B,BXO,S16W67
2024-02-07,13573,2,10,region_mag B,BXO,N21W75
2024-02-07,13574,3,20,region_mag B,CRO,N17W07
2024-02-07,13575,3,250,region_mag BD,CKO,S37W88
2024-02-07,13576,37,670,region_mag BGD,FKC,S15E33
2024-02-07,13577,4,10,region_mag B,BXO,N25W07
2024-02-07,13578,4,30,region_mag B,CRO,S04E39
2024-02-07,13579,1,50,region_mag A,HAX,S14E60
2024-02-08,13564,1,30,region_mag A,HSX,S13W97
2024-02-08,13565,2,10,region_mag B,BXO,N05W83
2024-02-08,13571,2,80,region_mag A,HAX,S20W28
2024-02-08,13572,1,20,region_mag A,HSX,S12W76
2024-02-08,13574,2,20,region_mag A,HSX,N14W23
2024-02-08,13575,1,250,region_mag BD,CKO,S35W97
2024-02-08,13576,44,670,region_mag BGD,FKC,S17E11
2024-02-08,13577,1,10,region_mag A,HSX,N25W19
2024-02-08,13578,3,20,region_mag B,CSO,S03E24
2024-02-08,13579,3,30,region_mag B,CRO,S13E42
2024-02-08,13580,2,30,region_mag A,HAX,N23W47
2024-02-08,13581,1,60,region_mag A,HSX,S20E68
2024-02-09,13571,2,70,region_mag A,HAX,S18W43
2024-02-09,13572,1,10,region_mag A,AXX,S12W88
2024-02-09,13574,2,10,region_mag A,AXX,N17W33
2024-02-09,13576,27,710,region_mag BGD,FKC,S16E04
2024-02-09,13577,1,10,region_mag A,AXX,N22W29
2024-02-09,13579,1,20,region_mag A,HSX,S11E17
2024-02-09,13580,1,10,region_mag A,AXX,N21W69
2024-02-09,13581,1,80,region_mag A,HSX,S21E56
2024-02-10,13571,3,80,region_mag A,HSX,S17W56
2024-02-10,13574,1,10,region_mag A,AXX,N16W46
2024-02-10,13576,36,730,region_mag BGD,FKC,S16W09
2024-02-10,13579,1,20,region_mag A,HSX,S10E02
2024-02-10,13580,1,10,region_mag A,AXX,N21W80
2024-02-10,13581,1,100,region_mag A,HSX,S21E44
2024-02-10,13582,6,40,region_mag B,CAO,N06E14
2024-02-10,13583,6,20,region_mag B,CRO,N09E42
2024-02-10,13584,1,20,region_mag A,HSX,S15E71
2024-02-11,13571,3,60,region_mag A,HSX,S17W68
2024-02-11,13574,1,10,region_mag A,AXX,N16W60
2024-02-11,13576,44,740,region_mag BGD,FKC,S16W23
2024-02-11,13579,1,20,region_mag A,HSX,S10W10
2024-02-11,13580,1,10,region_mag A,AXX,N21W92
2024-02-11,13581,2,80,region_mag A,HSX,S21E30
2024-02-11,13582,9,60,region_mag B,CAO,N06W01
2024-02-11,13583,14,110,region_mag B,DSO,N09E28
2024-02-11,13584,1,20,region_mag A,HSX,S15E57
2024-02-12,13571,2,30,region_mag B,CSO,S17W82
2024-02-12,13576,40,420,region_mag BGD,FKC,S16W37
2024-02-12,13579,1,10,region_mag A,AXX,S09W24
2024-02-12,13581,2,50,region_mag A,HSX,S21E17
2024-02-12,13582,15,120,region_mag B,DAI,N06W14
2024-02-12,13583,22,250,region_mag BG,DKI,N09E15
2024-02-12,13584,1,30,region_mag A,HSX,S15E43
2024-02-13,13576,19,600,region_mag BGD,EKI,S17W49
2024-02-13,13579,1,10,region_mag A,AXX,S09W38
2024-02-13,13581,1,50,region_mag A,HSX,S21E06
2024-02-13,13582,19,240,region_mag B,DAI,N07W28
2024-02-13,13583,19,270,region_mag BG,EKI,N09W00
2024-02-13,13584,3,40,region_mag B,CAO,S13E32
2024-02-13,13585,1,50,region_mag A,HAX,N14E61
2024-02-14,13576,18,660,region_mag BGD,FKC,S16W65
2024-02-14,13581,1,60,region_mag A,HSX,S21W06
2024-02-14,13582,13,170,region_mag B,EAI,N06W39
2024-02-14,13583,13,260,region_mag B,EHO,N09W14
2024-02-14,13584,3,20,region_mag A,HSX,S13E19
2024-02-14,13585,4,20,region_mag B,CRO,N15E46
2024-02-14,13586,1,50,region_mag A,HSX,N29E68
2024-02-15,13576,12,510,region_mag BG,FKC,S16W82
2024-02-15,13581,1,50,region_mag A,HSX,S22W20
2024-02-15,13582,12,140,region_mag B,EAI,N07W53
2024-02-15,13583,10,270,region_mag B,ESO,N09W32
2024-02-15,13584,1,20,region_mag A,HRX,S15E05
2024-02-15,13585,3,10,region_mag B,BXO,N13E33
2024-02-15,13586,1,100,region_mag A,HSX,N27E57
2024-02-15,13587,5,20,region_mag B,CRO,S21E37
2024-02-15,13588,2,10,region_mag B,BXO,S03E30
2024-02-15,13589,4,20,region_mag B,BXI,S08W52
2024-02-16,13576,3,510,region_mag BG,FKC,S16W98
2024-02-16,13581,1,40,region_mag A,HSX,S22W35
2024-02-16,13582,7,60,region_mag B,CAI,N07W65
2024-02-16,13583,9,290,region_mag B,FKO,N09W41
2024-02-16,13584,1,10,region_mag A,AXX,S15W08
2024-02-16,13586,1,160,region_mag A,HSX,N26E44
2024-02-16,13587,4,20,region_mag B,BXO,S22E22
2024-02-16,13588,2,10,region_mag B,BXO,S03E15
2024-02-16,13589,4,20,region_mag B,BXO,S07W67
2024-02-17,13581,1,30,region_mag A,HSX,S21W46
2024-02-17,13582,2,30,region_mag B,CRO,N06W78
2024-02-17,13583,11,270,region_mag B,FKI,N09W53
2024-02-17,13584,6,20,region_mag B,CRO,S13W21
2024-02-17,13586,1,150,region_mag A,HSX,N29E31
2024-02-17,13587,6,10,region_mag B,BXO,S21E10
2024-02-17,13589,3,10,region_mag B,BXO,S07W78
2024-02-18,13581,1,20,region_mag A,HSX,S21W58
2024-02-18,13583,11,250,region_mag B,FKI,N09W66
2024-02-18,13584,6,20,region_mag B,BXO,S13W34
2024-02-18,13586,2,140,region_mag A,HSX,N29E18
2024-02-18,13587,3,10,region_mag B,BXO,S20W02
2024-02-18,13590,1,250,region_mag A,HHX,N19E78
2024-02-19,13581,1,10,region_mag A,AXX,S22W74
2024-02-19,13583,6,170,region_mag B,FSO,N09W80
2024-02-19,13584,2,10,region_mag A,AXX,S15W47
2024-02-19,13586,1,160,region_mag B,CSO,N27E07
2024-02-19,13587,3,10,region_mag B,BXO,S20W16
2024-02-19,13590,4,530,region_mag B,EHO,N18E61
2024-02-20,13581,1,10,region_mag A,AXX,S21W87
2024-02-20,13583,6,170,region_mag B,FSO,N08W92
2024-02-20,13584,1,10,region_mag A,AXX,S15W61
2024-02-20,13586,1,90,region_mag A,HSX,N27W07
2024-02-20,13590,7,760,region_mag BG,FKI,N17E51
2024-02-21,13581,1,10,region_mag A,AXX,S21W0*
2024-02-21,13584,1,10,region_mag A,AXX,S15W75
2024-02-21,13586,2,70,region_mag A,HSX,N27W19
2024-02-21,13590,23,740,region_mag BGD,FKI,N17E38
2024-02-22,13586,2,80,region_mag A,HSX,N27W32
2024-02-22,13590,24,900,region_mag BGD,FKC,N18E26
2024-02-23,13586,1,80,region_mag A,HSX,N28W46
2024-02-23,13590,44,1150,region_mag BGD,FKC,N18E13
2024-02-23,13591,1,60,region_mag A,HSX,S35E70
2024-02-23,13592,2,80,region_mag B,DSO,S12E68
2024-02-23,13593,3,10,region_mag B,BXO,S07W68
2024-02-23,13594,5,30,region_mag B,CAO,N06E68
2024-02-24,13586,1,80,region_mag A,HSX,N27W58
2024-02-24,13590,45,1400,region_mag BGD,FKC,N18W01
2024-02-24,13591,1,40,region_mag A,HSX,S36E60
2024-02-24,13592,5,140,region_mag B,DSO,S14E57
2024-02-24,13594,4,50,region_mag B,CAO,N06E56
2024-02-25,13586,1,120,region_mag A,HSX,N27W70
2024-02-25,13590,29,1450,region_mag BGD,FKC,N18W13
2024-02-25,13591,1,70,region_mag A,HSX,S36E48
2024-02-25,13592,7,130,region_mag B,DAO,S13E48
2024-02-25,13594,6,60,region_mag B,CAO,N05E43
2024-02-25,13595,10,80,region_mag B,CAI,N20E43
2024-02-26,13586,1,80,region_mag A,HSX,N27W81
2024-02-26,13590,42,1130,region_mag BGD,FKC,N18W27
2024-02-26,13591,1,40,region_mag A,HSX,S37E34
2024-02-26,13592,7,40,region_mag B,CRO,S14E32
2024-02-26,13594,2,40,region_mag A,HAX,N05E27
2024-02-26,13595,6,40,region_mag B,BXO,N20E31
2024-02-26,13596,4,50,region_mag B,CAO,N17E62
2024-02-27,13586,1,80,region_mag A,HSX,N27W97
2024-02-27,13590,19,900,region_mag BGD,FKC,N17W41
2024-02-27,13591,1,50,region_mag A,HSX,S34E18
2024-02-27,13592,5,20,region_mag B,CRO,S10E14
2024-02-27,13594,1,20,region_mag A,HAX,N05E12
2024-02-27,13595,13,60,region_mag B,CAI,N20E20
2024-02-27,13596,4,80,region_mag B,DAO,N17E47
2024-02-28,13590,24,930,region_mag BGD,FKO,N18W52
2024-02-28,13591,1,90,region_mag A,HSX,S36E08
2024-02-28,13592,8,10,region_mag A,AXX,S15E03
2024-02-28,13594,1,30,region_mag A,HAX,N05W00
2024-02-28,13595,15,170,region_mag BG,DAO,N20E05
2024-02-28,13596,5,100,region_mag B,DAO,N18E35
2024-02-28,13597,3,10,region_mag B,BXO,N07E16
2024-02-29,13590,12,1000,region_mag BGD,FKC,N18W69
2024-02-29,13591,1,90,region_mag A,HSX,S37W04
2024-02-29,13592,2,10,region_mag A,AXX,S13W20
2024-02-29,13594,1,20,region_mag A,HRX,N05W15
2024-02-29,13595,12,320,region_mag BG,DKO,N19W10
2024-02-29,13596,6,110,region_mag B,CAO,N17E22
2024-02-29,13597,4,10,region_mag B,BXO,N07E01
2024-02-29,13598,1,10,region_mag A,HRX,S13W18
2024-03-01,13590,7,680,region_mag B,EKC,N19W79
2024-03-01,13591,1,60,region_mag A,HSX,S36W15
2024-03-01,13592,1,10,region_mag A,AXX,S13W20
2024-03-01,13594,1,10,region_mag A,AXX,N05W26
2024-03-01,13595,9,370,region_mag BG,EKO,N20W23
2024-03-01,13596,4,40,region_mag B,CAO,N19E09
2024-03-01,13597,1,10,region_mag A,AXX,N08W12
2024-03-01,13598,5,80,region_mag B,DAI,S13W32
2024-03-01,13599,1,40,region_mag A,HAX,S13E73
2024-03-02,13590,2,450,region_mag A,HKX,N18W92
2024-03-02,13591,3,70,region_mag B,CSO,S36W28
2024-03-02,13595,8,380,region_mag BG,EKO,N20W36
2024-03-02,13596,3,30,region_mag B,CAO,N19W05
2024-03-02,13598,12,110,region_mag B,DAI,S13W46
2024-03-02,13599,4,30,region_mag B,CRO,S14E65
2024-03-02,13600,1,80,region_mag A,HSX,S18E74
2024-03-03,13591,1,60,region_mag A,HSX,S38W39
2024-03-03,13592,1,10,region_mag A,AXX,S15W47
2024-03-03,13595,4,220,region_mag BG,ESO,N17W48
2024-03-03,13596,1,20,region_mag A,HRX,N19W21
2024-03-03,13598,8,110,region_mag B,DAI,S16W59
2024-03-03,13599,3,30,region_mag B,CRO,S11E46
2024-03-03,13600,1,80,region_mag A,HSX,S14E58
2024-03-03,13601,2,10,region_mag B,BXO,N13W07
2024-03-04,13591,1,30,region_mag A,HSX,S36W53
2024-03-04,13592,1,10,region_mag A,AXX,S14W60
2024-03-04,13595,2,180,region_mag BG,ESO,N20W61
2024-03-04,13596,1,10,region_mag A,AXX,N20W31
2024-03-04,13598,5,100,region_mag B,DSI,S13W73
2024-03-04,13599,3,30,region_mag B,CSO,S14E40
2024-03-04,13600,1,80,region_mag A,HSX,S18E49
2024-03-04,13601,2,10,region_mag B,BXO,N13W21
2024-03-04,13602,8,30,region_mag B,DAO,N18E28
2024-03-04,13603,1,10,region_mag A,AXX,N14E53
2024-03-05,13591,1,40,region_mag A,HSX,S35W66
2024-03-05,13592,1,10,region_mag A,AXX,S14W74
2024-03-05,13595,2,190,region_mag B,DSO,N22W74
2024-03-05,13596,1,10,region_mag A,AXX,N20W45
2024-03-05,13598,1,10,region_mag B,BXO,S11W88
2024-03-05,13599,6,70,region_mag BG,DSI,S14E25
2024-03-05,13600,1,70,region_mag A,HSX,S17E33
2024-03-05,13601,3,10,region_mag B,BXO,N14W37
2024-03-05,13602,4,50,region_mag B,CSO,N21E16
2024-03-05,13603,1,40,region_mag A,HSX,N15E40
2024-03-05,13604,1,70,region_mag A,HAX,N08E71
2024-03-06,13591,1,50,region_mag A,HSX,S35W78
2024-03-06,13595,2,120,region_mag B,DSO,N21W85
2024-03-06,13596,1,10,region_mag A,AXX,N20W59
2024-03-06,13598,1,10,region_mag B,BXO,S11W0*
2024-03-06,13599,12,130,region_mag BG,DSI,S12E13
2024-03-06,13600,2,70,region_mag A,HSX,S18E21
2024-03-06,13602,3,40,region_mag B,CSO,N17E01
2024-03-06,13603,3,60,region_mag B,CSO,N13E28
2024-03-06,13604,1,30,region_mag A,HSX,N08E63
2024-03-07,13591,1,30,region_mag A,HSX,S37W89
2024-03-07,13595,2,120,region_mag B,DSO,N21W99
2024-03-07,13599,16,140,region_mag BGD,DAI,S12W02
2024-03-07,13600,3,70,region_mag A,HSX,S18E09
2024-03-07,13602,2,30,region_mag B,CSO,N18W13
2024-03-07,13603,2,60,region_mag A,HAX,N14E13
2024-03-07,13604,1,20,region_mag A,HSX,N08E43
2024-03-07,13605,4,20,region_mag B,DAO,S15E26
2024-03-08,13591,1,30,region_mag A,HSX,S37W0*
2024-03-08,13599,18,15,region_mag BG,DAI,S12W17
2024-03-08,13600,3,40,region_mag A,HSX,S17W05
2024-03-08,13602,2,20,region_mag A,HAX,N17W26
2024-03-08,13603,1,20,region_mag A,HSX,N14W02
2024-03-08,13604,3,10,region_mag B,BXO,N08E30
2024-03-08,13605,4,20,region_mag B,CRO,S15E13
2024-03-09,13599,25,220,region_mag BGD,DAI,S13W28
2024-03-09,13600,2,30,region_mag A,HSX,S18W18
2024-03-09,13602,1,10,region_mag A,HAX,N16W41
2024-03-09,13603,2,10,region_mag A,HRX,N13W16
2024-03-09,13604,4,20,region_mag B,CRO,N08E15
2024-03-09,13605,5,20,region_mag B,CRO,S15W01
2024-03-11,13599,13,160,region_mag BGD,DAI,S12W58
2024-03-11,13600,1,10,region_mag A,AXX,S18W44
2024-03-11,13602,1,10,region_mag A,AXX,N15W68
2024-03-11,13604,3,10,region_mag B,BXO,N08W13
2024-03-11,13605,1,10,region_mag B,BXO,S15W31
2024-03-10,13599,15,210,region_mag BGD,DAI,S13W41
2024-03-10,13600,3,20,region_mag A,HRX,S19W31
2024-03-10,13602,1,10,region_mag A,HRX,N15W54
2024-03-10,13603,1,10,region_mag A,AXX,N13W30
2024-03-10,13604,3,10,region_mag B,BXO,N08W01
2024-03-10,13605,5,30,region_mag B,CRO,S15W14
2024-03-12,13599,7,230,region_mag BG,DAO,S12W68
2024-03-12,13600,2,10,region_mag A,AXX,S17W57
2024-03-12,13602,1,10,region_mag A,AXX,N17W79
2024-03-12,13605,1,10,region_mag A,AXX,S15W45
2024-03-12,13606,5,40,region_mag B,DAO,N08E27
2024-03-12,13607,3,30,region_mag B,DSO,S18E44
2024-03-13,13599,2,140,region_mag B,CAO,S12W92
2024-03-13,13600,2,10,region_mag A,AXX,S17W71
2024-03-13,13605,1,10,region_mag A,AXX,S14W60
2024-03-13,13606,5,30,region_mag B,DAO,N09E14
2024-03-13,13607,5,110,region_mag B,DAO,S17E33
2024-03-13,13608,1,10,region_mag A,AXX,N11E41
2024-03-13,13609,1,10,region_mag A,AXX,N06E48
2024-03-13,13610,1,10,region_mag A,HAX,S16E68
2024-03-14,13599,2,70,region_mag B,CAO,S13W94
2024-03-14,13605,1,10,region_mag A,AXX,S13W72
2024-03-14,13606,3,20,region_mag B,CRO,N09W00
2024-03-14,13607,8,80,region_mag B,DAO,S17E19
2024-03-14,13608,1,10,region_mag A,AXX,N09E26
2024-03-14,13609,1,10,region_mag A,AXX,N07E36
2024-03-14,13610,2,20,region_mag A,HRX,S16E54
2024-03-14,13611,1,30,region_mag A,HSX,N23E64
2024-03-15,13599,2,70,region_mag B,CAO,S13W0*
2024-03-15,13607,6,40,region_mag B,DRO,S17E04
2024-03-15,13610,1,10,region_mag A,AXX,S16E39
2024-03-15,13611,1,20,region_mag A,HRX,N28E48
2024-03-15,13612,1,10,region_mag A,AXX,N23W58
2024-03-16,13606,2,10,region_mag A,AXX,N09W26
2024-03-16,13607,6,20,region_mag B,CRO,S17W08
2024-03-16,13611,1,30,region_mag A,HRX,N27E35
2024-03-16,13612,1,10,region_mag A,AXX,N25W73
2024-03-16,13613,7,70,region_mag B,CAO,S25W18
2024-03-17,13606,2,10,region_mag A,AXX,N09W40
2024-03-17,13607,5,20,region_mag B,BXO,S16W28
2024-03-17,13608,10,30,region_mag B,DRO,N10W11
2024-03-17,13611,1,20,region_mag A,HRX,N27E23
2024-03-17,13612,2,10,region_mag A,AXX,N23W82
2024-03-17,13613,7,130,region_mag B,DAI,S22W31
2024-03-17,13614,1,80,region_mag A,HAX,N16E70
2024-03-18,13607,7,50,region_mag B,DAO,S17W35
2024-03-18,13608,7,10,region_mag B,BXO,N11W24
2024-03-18,13611,1,10,region_mag A,HRX,N28E07
2024-03-18,13612,2,10,region_mag A,AXX,N22W94
2024-03-18,13613,8,110,region_mag B,DAI,S22W44
2024-03-18,13614,9,170,region_mag B,DAI,N16E56
2024-03-18,13615,13,180,region_mag BG,EAO,S12E64
2024-03-18,13616,12,50,region_mag B,DAI,N03W32
2024-03-19,13607,11,80,region_mag B,DAO,S17W48
2024-03-19,13608,5,20,region_mag B,CAO,N10W38
2024-03-19,13611,1,10,region_mag A,HRX,N28W05
2024-03-19,13613,9,80,region_mag B,DAI,S22W58
2024-03-19,13614,6,200,region_mag BD,DAO,N16E42
2024-03-19,13615,14,240,region_mag BG,EAC,S12E48
2024-03-19,13616,7,50,region_mag B,CAO,N02W46
2024-03-20,13607,10,70,region_mag B,DAI,S17W62
2024-03-20,13608,2,10,region_mag A,AXX,N10W52
2024-03-20,13611,1,10,region_mag A,HRX,N28W17
2024-03-20,13613,5,60,region_mag B,DAO,S22W71
2024-03-20,13614,4,200,region_mag BD,DAO,N16E29
2024-03-20,13615,20,300,region_mag BGD,EKC,S12E39
2024-03-20,13616,6,30,region_mag B,CAO,N02W59
2024-03-20,13617,3,60,region_mag A,HAX,S16E65
2024-03-21,13607,5,120,region_mag B,DSO,S19W80
2024-03-21,13608,3,20,region_mag B,CRO,N10W66
2024-03-21,13613,2,70,region_mag B,CAO,S24W82
2024-03-21,13614,4,180,region_mag B,DSO,N17E18
2024-03-21,13615,24,310,region_mag BGD,EKC,S12E23
2024-03-21,13616,1,20,region_mag A,HSX,N02W79
2024-03-21,13617,2,150,region_mag B,CAO,S15E51
2024-03-21,13618,5,60,region_mag B,DAO,S20W62
2024-03-21,13619,5,130,region_mag B,CAO,N17E61
2024-03-22,13607,2,150,region_mag B,DSO,S18W91
2024-03-22,13608,2,10,region_mag B,BXO,N11W81
2024-03-22,13613,2,70,region_mag B,CAO,S24W96
2024-03-22,13614,4,210,region_mag B,DSO,N17E05
2024-03-22,13615,52,370,region_mag BGD,EKC,S13E11
2024-03-22,13616,1,10,region_mag B,BXO,N03W92
2024-03-22,13617,6,100,region_mag B,CAO,S14E41
2024-03-22,13618,6,100,region_mag B,CAO,S19W77
2024-03-22,13619,5,100,region_mag B,CAO,N20E46
2024-03-22,13620,3,30,region_mag B,CRO,S10E74
2024-03-23,13607,2,150,region_mag B,DSO,S18W0*
2024-03-23,13608,2,10,region_mag B,BXO,N11W95
2024-03-23,13614,5,170,region_mag B,DSO,N17W08
2024-03-23,13615,53,730,region_mag BGD,FKC,S13W02
2024-03-23,13616,1,10,region_mag B,BXO,N03W0*
2024-03-23,13617,4,90,region_mag B,CAO,S14E28
2024-03-23,13618,4,120,region_mag B,CAO,S18W93
2024-03-23,13619,3,120,region_mag B,CAO,N19E29
2024-03-23,13620,3,30,region_mag A,HRX,S10E57
2024-03-23,13621,4,20,region_mag B,CRO,N17W38
2024-03-24,13614,3,150,region_mag B,DSO,N17W21
2024-03-24,13615,54,810,region_mag BGD,FKC,S13W14
2024-03-24,13617,5,60,region_mag B,CAO,S15E11
2024-03-24,13618,4,120,region_mag B,CAO,S18W0*
2024-03-24,13619,3,100,region_mag B,CSO,N17E22
2024-03-24,13620,2,30,region_mag A,HAX,S08E45
2024-03-24,13621,3,20,region_mag B,CSO,N17W51
2024-03-24,13622,5,60,region_mag B,DAO,N19E61
2024-03-25,13614,2,110,region_mag B,CSO,N16W34
2024-03-25,13615,63,1120,region_mag BGD,FKC,S15W27
2024-03-25,13617,2,60,region_mag B,CAO,S12E02
2024-03-25,13619,3,130,region_mag B,CSO,N19E03
2024-03-25,13620,2,30,region_mag A,HSX,S09E32
2024-03-25,13621,5,40,region_mag B,CSO,N17W70
2024-03-25,13622,4,40,region_mag B,CSO,N20E46
2024-03-25,13623,2,10,region_mag B,BXO,S19W35
2024-03-26,13614,1,80,region_mag A,HSX,N18W48
2024-03-26,13615,53,1140,region_mag BGD,FKC,S13W41
2024-03-26,13617,1,50,region_mag A,HSX,S14W10
2024-03-26,13619,7,140,region_mag B,CSO,N19W10
2024-03-26,13620,1,20,region_mag A,HRX,S08E20
2024-03-26,13621,3,30,region_mag B,CSO,N15W78
2024-03-26,13622,2,10,region_mag B,BXO,N19E33
2024-03-26,13623,1,10,region_mag A,AXX,S19W50
2024-03-27,13614,1,90,region_mag A,HSX,N16W62
2024-03-27,13615,41,960,region_mag BGD,FKC,S13W55
2024-03-27,13617,1,30,region_mag A,HSX,S14W24
2024-03-27,13619,6,140,region_mag B,DSO,N18W24
2024-03-27,13620,2,20,region_mag A,HRX,S09E05
2024-03-27,13621,3,30,region_mag B,CSO,N15W94
2024-03-27,13622,2,10,region_mag A,AXX,N11E18
2024-03-28,13614,1,60,region_mag A,HSX,N18W75
2024-03-28,13615,40,990,region_mag BGD,FKC,S13W69
2024-03-28,13617,3,30,region_mag B,CSO,S14W38
2024-03-28,13619,5,60,region_mag A,HAX,N19W39
2024-03-28,13620,2,10,region_mag A,AXX,S08W10
2024-03-28,13621,3,30,region_mag B,CSO,N15W0*
2024-03-29,13614,1,50,region_mag A,HSX,N17W93
2024-03-29,13615,34,960,region_mag BGD,FKC,S14W83
2024-03-29,13617,2,30,region_mag B,CSO,S14W51
2024-03-29,13619,2,50,region_mag A,HSX,N17W54
2024-03-29,13620,2,10,region_mag A,AXX,S08W24
2024-03-30,13614,1,50,region_mag A,HSX,N17W0*
2024-03-30,13615,15,850,region_mag BGD,FKC,S13W94
2024-03-30,13617,2,20,region_mag B,CRO,S13W63
2024-03-30,13619,1,50,region_mag A,HSX,N18W66
2024-03-30,13624,2,10,region_mag B,BXO,N16E50
2024-03-31,13615,15,850,region_mag BGD,FKC,S13W0*
2024-03-31,13617,1,10,region_mag A,AXX,S13W77
2024-03-31,13619,1,50,region_mag A,HSX,N18W81
2024-03-31,13624,1,10,region_mag A,HRX,N16E37
2024-03-31,13625,7,40,region_mag B,DAI,N12W65
2024-04-01,13617,1,10,region_mag A,AXX,S13W90
2024-04-01,13619,1,30,region_mag A,HSX,N17W91
2024-04-01,13622,3,10,region_mag A,AXX,N11W34
2024-04-01,13624,1,1,region_mag A,AXX,N16E23
2024-04-01,13625,6,80,region_mag B,DAI,N12W80
2024-04-01,13626,2,1,region_mag B,BXO,N11W33
2024-04-02,13619,1,30,region_mag A,HSX,N18W0*
2024-04-02,13624,1,1,region_mag A,AXX,N15E11
2024-04-02,13625,2,70,region_mag B,DAO,N10W94
2024-04-02,13626,2,1,region_mag B,BXO,N11W47
2024-04-02,13627,1,5,region_mag A,AXX,N09E59
2024-04-03,13624,1,5,region_mag A,AXX,N15W04
2024-04-03,13625,2,70,region_mag B,DAO,N10W0*
2024-04-03,13626,2,1,region_mag B,BXO,N13W62
2024-04-03,13627,1,5,region_mag A,AXX,N12E45
2024-04-03,13628,1,90,region_mag A,HSX,N08E67
2024-04-04,13624,2,10,region_mag B,BXO,N15W18
2024-04-04,13626,2,30,region_mag B,CAO,N11W73
2024-04-04,13627,1,10,region_mag A,AXX,N11E32
2024-04-04,13628,1,110,region_mag A,HSX,N10E55
2024-04-04,13629,3,20,region_mag B,CRO,N07W12
2024-04-05,13626,2,10,region_mag B,BXO,N09W86
2024-04-05,13627,1,10,region_mag A,AXX,N11E14
2024-04-05,13628,4,190,region_mag A,HAX,N10E41
2024-04-05,13629,6,30,region_mag B,CAO,N07W28
2024-04-05,13630,5,30,region_mag B,BXI,S11W24
2024-04-05,13631,2,10,region_mag A,AXX,N11W08
2024-04-05,13632,3,40,region_mag B,CAO,N26E44
2024-04-06,13627,1,10,region_mag A,AXX,N09E05
2024-04-06,13628,2,240,region_mag A,HAX,N06E26
2024-04-06,13629,8,60,region_mag B,DAI,N05W41
2024-04-06,13630,5,20,region_mag B,BXI,S11W38
2024-04-06,13631,1,10,region_mag A,AXX,N11W22
2024-04-06,13632,3,30,region_mag B,CAO,N26E27
2024-04-06,13633,3,50,region_mag A,HSX,S09E79
2024-04-07,13628,6,250,region_mag B,CKO,N08E14
2024-04-07,13629,6,40,region_mag B,CAO,N05W54
2024-04-07,13630,1,5,region_mag A,AXX,S11W51
2024-04-07,13631,1,5,region_mag A,AXX,N11W37
2024-04-07,13632,1,10,region_mag B,CAO,N26E17
2024-04-07,13633,4,70,region_mag BG,DSO,S08E59
2024-04-08,13624,16,300,region_mag A,FKC,N15W74
2024-04-08,13628,5,260,region_mag B,CKO,N08W00
2024-04-08,13629,3,20,region_mag B,CAO,N06W69
2024-04-08,13630,1,10,region_mag A,AXX,S11W67
2024-04-08,13631,1,10,region_mag A,AXX,N09W48
2024-04-08,13632,2,10,region_mag A,HSX,N28E06
2024-04-08,13633,6,160,region_mag BG,DSI,S07E44
2024-04-08,13634,2,10,region_mag A,AXX,N27E54
2024-04-09,13628,4,260,region_mag B,CHO,N08W12
2024-04-09,13629,1,10,region_mag B,CAO,N05W81
2024-04-09,13632,1,5,region_mag A,AXX,N26W08
2024-04-09,13633,6,120,region_mag BG,DSO,S07E30
2024-04-09,13634,2,10,region_mag A,AXX,N27E40
2024-04-10,13628,4,260,region_mag A,HHX,N08W27
2024-04-10,13629,1,10,region_mag B,CAO,N05W98
2024-04-10,13633,6,130,region_mag BG,DSO,S08E19
2024-04-10,13634,2,10,region_mag B,BXO,N26E22
2024-04-10,13635,2,10,region_mag B,BXO,N19E48
2024-04-11,13628,6,260,region_mag B,CKO,N08W38
2024-04-11,13633,5,120,region_mag B,CSO,S09E05
2024-04-11,13634,10,120,region_mag BG,DSI,N26E10
2024-04-11,13635,8,30,region_mag B,CSO,N20E38
2024-04-11,13636,2,30,region_mag A,HSX,S21E73
2024-04-12,13628,3,240,region_mag A,HAX,N07W52
2024-04-12,13633,6,110,region_mag B,CSO,S08W09
2024-04-12,13634,13,120,region_mag B,DSI,N25W05
2024-04-12,13635,9,50,region_mag B,CSI,N22E26
2024-04-12,13636,2,50,region_mag A,HSX,S19E60
