Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2011-02-20,11158,10,280,region_mag BG,DKC,S19W78
2011-02-20,11161,19,250,region_mag BGD,EKC,N11W15
2011-02-20,11162,20,150,region_mag BG,DAI,N18W19
2011-02-21,11158,10,200,region_mag BG,DSI,S21W88
2011-02-21,11161,39,260,region_mag BG,EKC,N11W28
2011-02-21,11162,24,160,region_mag B,DSI,N18W32
2011-02-22,11161,25,220,region_mag BG,EKC,N11W42
2011-02-22,11162,15,120,region_mag B,DAO,N17W46
2011-02-23,11161,11,250,region_mag BG,EAO,N11W56
2011-02-23,11162,3,100,region_mag B,DSO,N17W59
2011-02-24,11161,4,130,region_mag B,DSO,N11W69
2011-02-24,11162,3,70,region_mag B,CSO,N17W73
2011-02-25,11161,1,60,region_mag A,HAX,N11W87
2011-02-25,11163,2,200,region_mag B,CRO,N18E72
2011-02-26,11163,10,120,region_mag BG,DAI,N17E60
2011-02-26,11164,1,250,region_mag A,HKX,N28E76
2011-02-27,11163,9,110,region_mag BG,DAI,N18E46
2011-02-27,11164,7,200,region_mag BG,DAO,N28E60
2011-02-27,11165,3,20,region_mag B,BXO,S22E43
2011-02-28,11163,1,10,region_mag A,AXX,N18E32
2011-02-28,11164,12,170,region_mag BG,ESO,N27E46
2011-02-28,11165,1,10,region_mag A,AXX,S21E29
2011-03-01,11163,1,10,region_mag A,AXX,N18E19
2011-03-01,11164,19,350,region_mag BG,EHC,N26E33
2011-03-01,11165,4,20,region_mag B,BXO,S21E14
2011-03-02,11163,2,10,region_mag B,BXO,N17E05
2011-03-02,11164,31,550,region_mag BGD,EKC,N25E20
2011-03-02,11165,9,60,region_mag B,CSO,S22E03
2011-03-03,11164,41,400,region_mag BGD,EKC,N25E08
2011-03-03,11165,11,30,region_mag B,BXO,S22W09
2011-03-03,11166,1,10,region_mag A,HRX,N10E77
2011-03-04,11164,21,470,region_mag BG,EKC,N25W06
2011-03-04,11165,5,10,region_mag B,BXO,S19W26
2011-03-04,11166,3,140,region_mag B,DSO,N09E65
2011-03-04,11167,2,10,region_mag B,BXO,N14E31
2011-03-05,11164,27,570,region_mag BGD,EKC,N25W19
2011-03-05,11165,6,20,region_mag B,BXO,S19W40
2011-03-05,11166,15,490,region_mag B,EAC,N09E55
2011-03-05,11167,5,20,region_mag B,BXO,N15E20
2011-03-05,11168,1,0,region_mag A,AXX,N24W73
2011-03-06,11164,28,770,region_mag BGD,FKC,N24W34
2011-03-06,11165,14,160,region_mag B,BXO,S21W52
2011-03-06,11166,16,610,region_mag BG,EKI,N10E41
2011-03-06,11167,4,20,region_mag B,BXO,N14E05
2011-03-06,11168,2,30,region_mag A,HAX,N23W84
2011-03-07,11164,25,640,region_mag BGD,EKC,N24W46
2011-03-07,11165,21,200,region_mag B,EAO,S20W68
2011-03-07,11166,16,360,region_mag BG,EKC,N11E27
2011-03-07,11167,2,20,region_mag B,BXO,N09W09
2011-03-07,11169,4,30,region_mag B,BXO,N21E56
2011-03-08,11164,20,760,region_mag BGD,EKC,N24W59
2011-03-08,11165,18,420,region_mag BGD,FKO,S20W78
2011-03-08,11166,25,410,region_mag BGD,EKC,N11E12
2011-03-08,11167,2,10,region_mag B,BXO,N15W18
2011-03-08,11169,7,50,region_mag B,DSI,N20E44
2011-03-09,11164,23,580,region_mag BGD,EKC,N23W71
2011-03-09,11165,5,200,region_mag BGD,EKI,S18W92
2011-03-09,11166,35,550,region_mag BGD,FKC,N11W01
2011-03-09,11167,1,10,region_mag A,AXX,N13W36
2011-03-09,11169,11,170,region_mag B,DSO,N19E31
2011-03-09,11170,2,30,region_mag B,BXO,S26W68
2011-03-10,11164,9,350,region_mag BG,DAI,N23W84
2011-03-10,11166,55,630,region_mag BGD,EKC,N09W12
2011-03-10,11169,22,220,region_mag BG,ESC,N20E18
2011-03-10,11170,6,50,region_mag B,BXO,S25W80
2011-03-11,11166,25,750,region_mag BG,EKC,N09W26
2011-03-11,11167,2,10,region_mag B,BXO,N12W66
2011-03-11,11169,15,160,region_mag BG,EAI,N20E04
2011-03-11,11170,6,20,region_mag A,HRX,S25W94
2011-03-12,11166,47,690,region_mag BGD,EKC,N09W39
2011-03-12,11169,26,250,region_mag BG,EKI,N20W09
2011-03-12,11172,2,10,region_mag B,BXO,N11E72
2011-03-13,11166,29,770,region_mag BGD,EKC,N09W52
2011-03-13,11169,17,260,region_mag BG,EKC,N19W22
2011-03-13,11172,2,20,region_mag B,BXO,N12E58
2011-03-14,11166,14,640,region_mag BG,EKC,N10W65
2011-03-14,11169,17,290,region_mag B,CRO,N20W34
2011-03-14,11172,3,20,region_mag B,BXO,N12E44
2011-03-15,11166,9,450,region_mag BG,DAO,N09W78
2011-03-15,11169,8,360,region_mag BG,DAO,N18W47
2011-03-15,11172,4,10,region_mag B,BXO,N14E30
2011-03-16,11166,5,150,region_mag BG,DAI,N12W91
2011-03-16,11169,10,340,region_mag BG,DHC,N17W60
2011-03-16,11172,2,10,region_mag B,BXO,N10E17
2011-03-17,11169,9,260,region_mag BG,DHI,N17W75
2011-03-17,11172,1,0,region_mag A,AXX,N11E02
2011-03-17,11173,10,40,region_mag B,CAO,S28E39
2011-03-18,11169,2,100,region_mag A,HSX,N18W89
2011-03-18,11173,11,60,region_mag B,CAO,S29E26
2011-03-18,11174,2,10,region_mag B,BXO,N22W36
2011-03-19,11173,9,30,region_mag B,CRO,S29E14
2011-03-19,11175,6,20,region_mag B,CRO,N13W09
2011-03-20,11173,6,20,region_mag B,BXO,S30E01
2011-03-20,11174,1,0,region_mag A,AXX,N23W63
2011-03-20,11175,11,60,region_mag B,CSO,N14W22
2011-03-21,11173,5,20,region_mag B,BXO,S29W13
2011-03-21,11174,1,0,region_mag A,AXX,N23W76
2011-03-21,11175,11,130,region_mag B,CSI,N14W36
2011-03-22,11175,13,140,region_mag B,DSO,N12W50
2011-03-22,11176,1,180,region_mag A,HSX,S13E81
2011-03-23,11175,8,130,region_mag B,DSO,N11W65
2011-03-23,11176,3,340,region_mag B,DHO,S14E69
2011-03-24,11175,3,80,region_mag B,CSO,N11W76
2011-03-24,11176,12,490,region_mag BG,EKO,S15E58
2011-03-24,11177,1,10,region_mag A,AXX,N21E51
2011-03-25,11176,25,380,region_mag BG,EKI,S16E44
2011-03-25,11177,3,10,region_mag B,BXO,N21E37
2011-03-25,11178,1,0,region_mag A,AXX,S13E68
2011-03-25,11179,4,10,region_mag B,BXO,N09W32
2011-03-26,11176,28,440,region_mag BG,EHI,S16E30
2011-03-26,11177,6,40,region_mag B,CAO,N21E24
2011-03-26,11178,4,50,region_mag B,CAO,S15E55
2011-03-26,11179,4,20,region_mag B,BXO,N09W46
2011-03-26,11180,1,30,region_mag A,HSX,N26E66
2011-03-26,11181,1,10,region_mag A,HSX,S25E69
2011-03-27,11176,28,420,region_mag BG,FKI,S16E16
2011-03-27,11177,5,30,region_mag B,CRO,N20E11
2011-03-27,11178,7,130,region_mag B,DAI,S15E43
2011-03-27,11179,2,10,region_mag B,BXO,N08W61
2011-03-27,11180,1,70,region_mag A,HSX,N25E53
2011-03-27,11181,1,10,region_mag A,AXX,S25E55
2011-03-28,11176,27,400,region_mag BG,EKI,S15E02
2011-03-28,11177,5,30,region_mag B,CRO,N19W02
2011-03-28,11178,8,60,region_mag B,DAO,S15E32
2011-03-28,11179,1,0,region_mag A,AXX,N09W74
2011-03-28,11180,1,50,region_mag A,HSX,N24E40
2011-03-28,11181,1,20,region_mag A,HSX,S26E45
2011-03-28,11182,1,0,region_mag A,AXX,N13E01
2011-03-28,11183,8,150,region_mag BG,EAI,N15E62
2011-03-29,11176,22,250,region_mag BG,FKI,S17W11
2011-03-29,11177,4,10,region_mag B,BXO,N19W17
2011-03-29,11178,4,40,region_mag B,DAO,S15E17
2011-03-29,11180,1,30,region_mag A,HSX,N24E26
2011-03-29,11181,1,10,region_mag A,HRX,S26E31
2011-03-29,11183,11,250,region_mag BG,EAC,N15E54
2011-03-30,11176,21,210,region_mag BG,FSI,S16W24
2011-03-30,11177,4,10,region_mag B,BXO,N19W30
2011-03-30,11178,6,10,region_mag B,BXO,S16E04
2011-03-30,11180,1,20,region_mag A,HRX,N24E12
2011-03-30,11181,2,10,region_mag A,AXX,S25E18
2011-03-30,11183,14,210,region_mag B,EAC,N15E39
2011-03-31,11176,15,220,region_mag B,FSO,S17W37
2011-03-31,11178,4,10,region_mag B,BXO,S17W10
2011-03-31,11180,1,30,region_mag A,HSX,N23W01
2011-03-31,11181,1,10,region_mag A,AXX,S26E06
2011-03-31,11183,20,330,region_mag B,EAI,N15E27
2011-04-01,11176,10,140,region_mag B,FSO,S16W51
2011-04-01,11178,1,0,region_mag A,AXX,S17W22
2011-04-01,11180,1,10,region_mag A,HRX,N24W13
2011-04-01,11181,1,10,region_mag A,HRX,S27W08
2011-04-01,11183,13,140,region_mag B,ESO,N15E14
2011-04-02,11176,4,100,region_mag B,FSO,S15W65
2011-04-02,11180,1,10,region_mag A,HRX,N25W25
2011-04-02,11183,16,220,region_mag B,ESI,N17E01
2011-04-02,11184,1,0,region_mag A,AXX,N15E29
2011-04-03,11176,3,100,region_mag B,FSO,S17W79
2011-04-03,11180,1,20,region_mag A,HSX,N24W38
2011-04-03,11183,18,130,region_mag B,ESO,N15W12
2011-04-03,11184,4,30,region_mag B,BXO,N15E15
2011-04-04,11176,1,40,region_mag A,HSX,S18W90
2011-04-04,11180,1,30,region_mag A,HSX,N25W50
2011-04-04,11183,13,150,region_mag B,ESO,N17W25
2011-04-04,11184,15,70,region_mag B,DSO,N18E01
2011-04-05,11180,1,20,region_mag A,HSX,N24W63
2011-04-05,11181,2,10,region_mag A,AXX,S27W50
2011-04-05,11183,7,90,region_mag B,CSO,N15W41
2011-04-05,11184,22,170,region_mag B,DSO,N17W13
2011-04-05,11185,1,50,region_mag A,HSX,N23E62
2011-04-06,11181,2,10,region_mag A,AXX,S27W64
2011-04-06,11183,2,20,region_mag B,CRO,N14W54
2011-04-06,11184,11,170,region_mag B,DSO,N15W26
2011-04-06,11185,5,100,region_mag B,CSO,N23E50
2011-04-07,11183,1,40,region_mag A,HSX,N15W71
2011-04-07,11184,9,110,region_mag B,DSO,N16W41
2011-04-07,11185,5,70,region_mag B,CSO,N22E38
2011-04-07,11186,1,10,region_mag A,AXX,N22E58
2011-04-08,11183,1,10,region_mag A,AXX,N14W83
2011-04-08,11184,7,160,region_mag B,DSO,N16W57
2011-04-08,11185,6,50,region_mag B,CSO,N24E24
2011-04-08,11186,8,60,region_mag B,CSO,N22E44
2011-04-08,11187,1,10,region_mag A,AXX,S19E62
2011-04-09,11184,2,170,region_mag A,HSX,N15W68
2011-04-09,11185,14,20,region_mag B,CSO,N20E14
2011-04-09,11186,8,50,region_mag B,DSO,N22E37
2011-04-09,11187,4,30,region_mag B,CSO,S18E50
2011-04-09,11188,3,20,region_mag B,CRO,S25W06
2011-04-09,11189,6,40,region_mag B,DSO,N23E11
2011-04-10,11184,1,80,region_mag A,HSX,N14W85
2011-04-10,11185,9,30,region_mag B,CSO,N18E15
2011-04-10,11186,5,40,region_mag B,CRO,N23E18
2011-04-10,11187,4,40,region_mag B,CSO,S18E38
2011-04-10,11188,2,10,region_mag B,BXO,S24W20
2011-04-10,11189,3,30,region_mag B,CSO,N23W02
2011-04-11,11185,15,60,region_mag B,DSI,N17W08
2011-04-11,11186,8,70,region_mag B,DSO,N23E06
2011-04-11,11187,3,20,region_mag B,BXO,S18E23
2011-04-12,11185,17,60,region_mag B,DRI,N17W21
2011-04-12,11186,12,70,region_mag B,DSO,N23W07
2011-04-12,11187,5,20,region_mag B,BXO,S19E11
2011-04-12,11190,6,40,region_mag B,CRI,N12E25
2011-04-13,11185,10,40,region_mag B,CSO,N16W34
2011-04-13,11186,16,90,region_mag B,CSI,N22W20
2011-04-13,11187,5,20,region_mag B,BXO,S20W01
2011-04-13,11190,20,110,region_mag BG,DAI,N15E12
2011-04-13,11191,1,60,region_mag A,HSX,N09E71
2011-04-13,11192,2,20,region_mag B,BXO,N11W01
2011-04-14,11185,10,30,region_mag B,CAO,N16W48
2011-04-14,11186,15,70,region_mag B,CSI,N22W33
2011-04-14,11187,2,10,region_mag B,BXO,S22W15
2011-04-14,11189,2,10,region_mag A,AXX,N21W59
2011-04-14,11190,34,150,region_mag BG,EAC,N12W00
2011-04-14,11191,1,140,region_mag A,HSX,N08E56
2011-04-14,11192,3,20,region_mag B,BXO,N10W15
2011-04-14,11193,6,220,region_mag B,DAO,N17E71
2011-04-15,11185,2,20,region_mag A,HRX,N16W65
2011-04-15,11186,6,20,region_mag A,HRX,N21W49
2011-04-15,11190,37,240,region_mag B,EKI,N13W14
2011-04-15,11191,3,100,region_mag B,CAO,N08E45
2011-04-15,11192,2,10,region_mag B,BXO,N10W28
2011-04-15,11193,9,260,region_mag B,DAO,N16E58
2011-04-15,11194,2,10,region_mag B,BXO,S32W42
2011-04-16,11185,1,10,region_mag A,AXX,N14W79
2011-04-16,11186,1,30,region_mag A,HRX,N21W65
2011-04-16,11190,32,430,region_mag B,EHC,N13W26
2011-04-16,11191,2,100,region_mag A,HAX,N08E31
2011-04-16,11192,1,10,region_mag A,AXX,N10W44
2011-04-16,11193,14,340,region_mag B,EKO,N17E44
2011-04-16,11194,3,10,region_mag A,AXX,S31W56
2011-04-17,11190,24,440,region_mag BG,EKI,N14W40
2011-04-17,11191,1,90,region_mag A,HAX,N08E15
2011-04-17,11192,1,10,region_mag A,AXX,N10W59
2011-04-17,11193,19,360,region_mag BG,EKI,N16E32
2011-04-17,11194,2,10,region_mag A,AXX,S31W70
2011-04-18,11190,11,310,region_mag BG,DKO,N14W53
2011-04-18,11191,5,70,region_mag B,CSO,N08E07
2011-04-18,11193,21,430,region_mag BG,EAI,N16E19
2011-04-19,11190,8,260,region_mag B,DKO,N13W68
2011-04-19,11191,7,70,region_mag B,CSO,N08W07
2011-04-19,11193,22,350,region_mag B,ESC,N17E05
2011-04-20,11190,4,260,region_mag B,DKO,N12W82
2011-04-20,11191,5,50,region_mag B,CSO,N08W24
2011-04-20,11193,26,350,region_mag BG,EKI,N17W08
2011-04-20,11195,1,20,region_mag B,DAO,S16E68
2011-04-21,11190,2,60,region_mag B,CAO,N14W94
2011-04-21,11191,1,15,region_mag A,HRX,N07W39
2011-04-21,11193,26,300,region_mag B,EHI,N16W20
2011-04-21,11195,7,100,region_mag B,DAI,S17E55
2011-04-21,11196,4,80,region_mag B,DAO,S27E69
2011-04-22,11191,1,10,region_mag A,HRX,N08W52
2011-04-22,11193,20,300,region_mag B,EHI,N16W32
2011-04-22,11195,10,240,region_mag B,DAI,S17E43
2011-04-22,11196,4,40,region_mag B,CSO,S26E63
2011-04-22,11197,1,10,region_mag A,AXX,S16E57
2011-04-22,11198,4,10,region_mag A,BXO,S26W38
2011-04-23,11191,3,10,region_mag A,AXX,N08W66
2011-04-23,11193,16,190,region_mag B,ESI,N17W45
2011-04-23,11195,25,340,region_mag BG,EKC,S18E28
2011-04-23,11196,6,50,region_mag B,CRO,S25E52
2011-04-23,11198,3,10,region_mag B,BXO,S25W53
2011-04-24,11193,18,270,region_mag BG,EKI,N17W57
2011-04-24,11195,22,310,region_mag BG,EKC,S16E14
2011-04-24,11196,10,10,region_mag B,BXO,S26E40
2011-04-25,11193,18,200,region_mag B,CAO,N18W73
2011-04-25,11195,23,300,region_mag B,DHO,S15W00
2011-04-25,11196,7,20,region_mag B,CSO,S25E21
2011-04-26,11193,8,270,region_mag B,DSO,N16W84
2011-04-26,11195,25,400,region_mag B,EHI,S16W12
2011-04-26,11196,4,10,region_mag B,BXO,S26E11
2011-04-27,11195,4,210,region_mag B,EHO,S17W25
2011-04-27,11196,1,5,region_mag A,AXX,S28E02
2011-04-27,11199,8,20,region_mag B,CAI,N21W23
2011-04-27,11200,4,10,region_mag B,BXO,S17E42
2011-04-28,11195,7,230,region_mag B,DHO,S17W38
2011-04-28,11199,12,120,region_mag B,DAI,N21W34
2011-04-29,11195,6,220,region_mag B,DHO,S18W52
2011-04-29,11196,2,10,region_mag B,BXO,S23W32
2011-04-29,11199,10,170,region_mag B,DHI,N18W48
2011-04-29,11202,2,10,region_mag B,BXO,N15W38
2011-04-29,11203,1,40,region_mag A,HSX,N19E77
2011-04-30,11195,4,170,region_mag B,DHO,S15W65
2011-04-30,11196,2,10,region_mag B,BXO,S30W45
2011-04-30,11199,8,180,region_mag B,ESI,N18W62
2011-04-30,11200,4,30,region_mag B,BXO,S17E05
2011-04-30,11203,2,50,region_mag B,CSO,N18E64
2011-05-01,11195,2,110,region_mag B,DHO,S16W80
2011-05-01,11199,7,200,region_mag B,DHI,N20W74
2011-05-01,11200,5,20,region_mag B,BXO,S18W09
2011-05-01,11202,8,80,region_mag B,DAO,N15W65
2011-05-01,11203,4,120,region_mag B,DAO,N18E51
2011-05-02,11195,1,120,region_mag A,HSX,S16W93
2011-05-02,11199,5,210,region_mag B,DSO,N18W86
2011-05-02,11200,8,10,region_mag B,BXO,S18W23
2011-05-02,11203,3,160,region_mag B,CSO,N19E38
2011-05-03,11200,3,10,region_mag B,BXO,S17W37
2011-05-03,11203,4,100,region_mag B,CSO,N18E28
2011-05-03,11204,3,50,region_mag B,CSO,N17E38
2011-05-03,11205,1,0,region_mag A,AXX,N14E52
2011-05-04,11200,10,30,region_mag B,CRO,S18W49
2011-05-04,11203,1,120,region_mag A,HSX,N17E11
2011-05-04,11204,10,130,region_mag B,CAO,N17E26
2011-05-04,11205,3,10,region_mag B,BXO,N14E37
2011-05-04,11206,3,10,region_mag B,BXO,N22W18
2011-05-05,11200,2,20,region_mag B,BXO,S18W61
2011-05-05,11203,6,120,region_mag B,CAO,N17W02
2011-05-05,11204,12,120,region_mag B,CAO,N17E13
2011-05-05,11205,1,10,region_mag A,AXX,N14E23
2011-05-05,11206,1,10,region_mag B,BXO,N22W32
2011-05-06,11200,2,20,region_mag B,BXO,S18W75
2011-05-06,11201,3,20,region_mag B,BXO,N14W70
2011-05-06,11203,2,80,region_mag A,HSX,N17W15
2011-05-06,11204,12,120,region_mag B,CAO,N17W00
2011-05-06,11205,1,5,region_mag A,AXX,N14E09
2011-05-06,11206,2,20,region_mag B,CRO,N22W46
2011-05-06,11207,3,20,region_mag B,BXO,N24E40
2011-05-07,11201,3,10,region_mag A,AXX,N14W84
2011-05-07,11203,2,100,region_mag A,HSX,N17W28
2011-05-07,11204,12,120,region_mag B,DAO,N17W14
2011-05-07,11205,1,0,region_mag A,AXX,N14W05
2011-05-07,11207,3,10,region_mag B,BXO,N24E26
2011-05-08,11203,4,70,region_mag A,HSX,N17W41
2011-05-08,11204,14,130,region_mag B,DAO,N17W27
2011-05-09,11203,1,100,region_mag A,HSX,N18W55
2011-05-09,11204,9,90,region_mag B,DAO,N17W41
2011-05-09,11208,6,30,region_mag B,CRO,N13E49
2011-05-09,11209,5,10,region_mag B,BXO,N35E08
2011-05-10,11203,1,120,region_mag A,HSX,N18W68
2011-05-10,11204,3,100,region_mag B,CAO,N17W57
2011-05-10,11208,9,100,region_mag B,DSO,N12E36
2011-05-10,11209,5,10,region_mag B,BXO,N35W05
2011-05-10,11210,13,30,region_mag B,DSI,N20E08
2011-05-10,11211,2,10,region_mag B,BXO,S12W23
2011-05-11,11203,1,60,region_mag A,HSX,N18W81
2011-05-11,11204,2,50,region_mag A,HSX,N17W71
2011-05-11,11207,3,10,region_mag B,BXO,N21W37
2011-05-11,11208,8,70,region_mag B,DSO,N12E22
2011-05-11,11210,16,70,region_mag B,CSI,N20W06
2011-05-12,11203,1,60,region_mag A,HSX,N18W92
2011-05-12,11204,1,50,region_mag A,HSX,N17W85
2011-05-12,11207,2,10,region_mag B,BXO,N21W51
2011-05-12,11208,8,50,region_mag B,DSO,N12E08
2011-05-12,11210,11,50,region_mag B,CSO,N19W21
2011-05-12,11212,1,10,region_mag A,AXX,S13E46
2011-05-13,11208,8,50,region_mag B,ESO,N12W06
2011-05-13,11210,1,20,region_mag A,HRX,N19W34
2011-05-14,11208,8,20,region_mag B,BXO,N12W19
2011-05-14,11210,1,20,region_mag B,BXO,N19W48
2011-05-15,11208,3,30,region_mag B,BXO,N11W33
2011-05-15,11210,1,20,region_mag A,HRX,N18W61
2011-05-15,11213,1,0,region_mag A,AXX,S21W80
2011-05-15,11214,7,50,region_mag B,BXO,S20E17
2011-05-15,11215,2,20,region_mag B,BXO,S23W30
2011-05-16,11208,7,50,region_mag B,ESO,N11W48
2011-05-16,11210,1,10,region_mag A,AXX,N18W75
2011-05-16,11214,16,70,region_mag B,DAO,S25E01
2011-05-17,11208,9,50,region_mag B,CSO,N08W64
2011-05-17,11210,1,10,region_mag A,AXX,N18W91
2011-05-17,11214,12,60,region_mag B,DAO,S24W10
2011-05-17,11216,1,90,region_mag A,HSX,S14E66
2011-05-18,11208,2,10,region_mag B,BXO,N09W78
2011-05-18,11214,12,60,region_mag B,CSO,S24W24
2011-05-18,11216,1,80,region_mag A,HSX,S15E54
2011-05-18,11217,2,10,region_mag B,BXO,S23W19
2011-05-19,11208,2,30,region_mag A,HSX,N09W90
2011-05-19,11214,9,80,region_mag B,CSO,S24W42
2011-05-19,11216,1,110,region_mag A,HSX,S14E41
2011-05-19,11217,2,10,region_mag B,BXO,S23W36
2011-05-19,11218,1,0,region_mag A,AXX,S16E66
2011-05-20,11214,3,100,region_mag B,CSO,S24W56
2011-05-20,11216,1,110,region_mag A,HSX,S14E27
2011-05-20,11218,2,10,region_mag B,BXO,S15E54
2011-05-21,11214,1,90,region_mag A,HSX,S24W70
2011-05-21,11216,1,90,region_mag A,HSX,S16E19
2011-05-21,11218,1,10,region_mag A,AXX,S16E40
2011-05-22,11214,1,70,region_mag A,HAX,S23W82
2011-05-22,11216,1,90,region_mag A,HAX,S15E01
2011-05-22,11218,1,10,region_mag A,AXX,S15E28
2011-05-22,11219,1,0,region_mag A,AXX,N15E71
2011-05-23,11214,1,30,region_mag A,HSX,S23W94
2011-05-23,11216,1,80,region_mag A,HSX,S15W11
2011-05-23,11218,1,10,region_mag A,AXX,S16E14
2011-05-23,11220,4,10,region_mag B,BXO,N14W65
2011-05-24,11216,1,70,region_mag A,HSX,S15W25
2011-05-24,11220,4,50,region_mag B,BXO,N13W79
2011-05-24,11221,2,20,region_mag B,BXO,S18W69
2011-05-25,11216,1,90,region_mag A,HSX,S15W38
2011-05-25,11220,2,10,region_mag B,BXO,N12W94
2011-05-26,11216,1,60,region_mag A,HSX,S15W52
2011-05-26,11222,2,10,region_mag B,BXO,N15W24
2011-05-27,11216,1,70,region_mag A,HSX,S15W64
2011-05-27,11222,3,10,region_mag A,AXX,N16W37
2011-05-27,11223,6,50,region_mag B,CSO,S15E14
2011-05-28,11216,1,60,region_mag A,HSX,S16W78
2011-05-28,11223,6,50,region_mag B,DSO,S16W00
2011-05-28,11224,6,30,region_mag B,DSO,N21W15
2011-05-28,11225,1,20,region_mag A,HSX,N18E55
2011-05-28,11226,1,20,region_mag A,HSX,S18E74
2011-05-29,11216,1,60,region_mag A,HSX,S16W90
2011-05-29,11222,1,0,region_mag A,AXX,N16W66
2011-05-29,11223,5,20,region_mag B,BXO,S16W12
2011-05-29,11224,14,130,region_mag B,DSO,N20W28
2011-05-29,11225,1,60,region_mag A,HSX,N17E43
2011-05-29,11226,9,270,region_mag BD,EAI,S19E65
2011-05-30,11222,2,0,region_mag A,AXX,N16W80
2011-05-30,11223,1,20,region_mag A,HSX,S17W22
2011-05-30,11224,10,130,region_mag BD,CAI,N20W41
2011-05-30,11225,1,40,region_mag A,HSX,N17E30
2011-05-30,11226,12,360,region_mag BD,EKI,S21E54
2011-05-30,11227,3,80,region_mag B,CSO,S19E69
2011-05-30,11228,1,120,region_mag A,HSX,N17E67
2011-05-31,11222,3,150,region_mag B,DSO,N16W83
2011-05-31,11224,9,140,region_mag BG,DSO,N20W56
2011-05-31,11225,1,40,region_mag A,HSX,N17E18
2011-05-31,11226,11,360,region_mag BG,DKI,S21E42
2011-05-31,11227,6,170,region_mag BG,DSI,S18E54
2011-05-31,11228,1,110,region_mag A,HSX,N17E55
2011-05-31,11229,4,30,region_mag B,CAO,N16E38
2011-06-01,11222,1,30,region_mag A,AXX,N17W98
2011-06-01,11224,8,50,region_mag B,CSI,N21W68
2011-06-01,11225,1,30,region_mag A,HSX,N16E04
2011-06-01,11226,18,330,region_mag B,DKC,S22E27
2011-06-01,11227,7,190,region_mag BG,DSI,S18E40
2011-06-01,11228,8,100,region_mag B,CSO,N17E50
2011-06-01,11229,6,40,region_mag B,CSO,N16E24
2011-06-01,11230,3,30,region_mag B,BXO,N19E58
2011-06-02,11225,1,20,region_mag A,HSX,N16W09
2011-06-02,11226,15,150,region_mag B,CSI,S22E14
2011-06-02,11227,7,100,region_mag BG,DSO,S19E26
2011-06-02,11228,6,90,region_mag B,CSO,N17E31
2011-06-02,11229,5,30,region_mag B,BXO,N16E10
2011-06-02,11230,2,10,region_mag B,BXO,N19E44
2011-06-02,11231,1,40,region_mag A,HSX,N09E68
2011-06-03,11225,1,10,region_mag A,AXX,N16W21
2011-06-03,11226,13,210,region_mag B,DSI,S22W00
2011-06-03,11227,4,80,region_mag B,DSO,S19E13
2011-06-03,11228,8,130,region_mag B,CSO,N17E20
2011-06-03,11229,4,30,region_mag B,BXO,N15W04
2011-06-03,11230,3,20,region_mag B,BXO,N18E31
2011-06-03,11231,4,90,region_mag B,CRO,N08E50
2011-06-03,11232,1,80,region_mag A,HSX,N10E61
2011-06-04,11225,1,10,region_mag A,AXX,N17W35
2011-06-04,11226,21,340,region_mag B,DKC,S22W14
2011-06-04,11227,4,120,region_mag B,CSO,S19W00
2011-06-04,11228,10,150,region_mag B,DAO,N18E05
2011-06-04,11229,1,10,region_mag A,AXX,N17W20
2011-06-04,11230,2,10,region_mag A,AXX,N19E15
2011-06-04,11231,2,10,region_mag B,BXO,N10E33
2011-06-04,11232,1,70,region_mag A,HSX,N10E46
2011-06-05,11225,1,10,region_mag A,AXX,N16W48
2011-06-05,11226,19,190,region_mag B,DSI,S21W25
2011-06-05,11227,7,60,region_mag B,CSO,S19W14
2011-06-05,11228,7,90,region_mag B,DAO,N17W08
2011-06-05,11229,1,0,region_mag A,AXX,N18W34
2011-06-05,11230,1,0,region_mag A,AXX,N20E06
2011-06-05,11231,1,0,region_mag A,AXX,N09E20
2011-06-05,11232,1,70,region_mag A,HSX,N10E33
2011-06-06,11226,10,100,region_mag B,DAO,S21W38
2011-06-06,11227,5,30,region_mag B,DSO,S22W26
2011-06-06,11228,5,60,region_mag B,DSO,N18W21
2011-06-06,11232,3,40,region_mag A,HSX,N09E20
2011-06-06,11233,1,0,region_mag A,AXX,S18W29
2011-06-07,11226,8,80,region_mag B,DAO,S22W52
2011-06-07,11227,1,30,region_mag A,HSX,S21W35
2011-06-07,11228,4,70,region_mag B,CSO,N18W35
2011-06-07,11232,3,40,region_mag B,CSO,N08E07
2011-06-07,11233,1,0,region_mag A,AXX,S18W43
2011-06-08,11226,3,20,region_mag B,BXO,S21W64
2011-06-08,11227,3,30,region_mag B,CSO,S21W49
2011-06-08,11228,8,60,region_mag B,DAO,N17W47
2011-06-08,11232,4,50,region_mag B,CSO,N08W06
2011-06-09,11226,1,10,region_mag A,AXX,S20W81
2011-06-09,11227,1,20,region_mag A,HSX,S21W62
2011-06-09,11228,2,10,region_mag A,AXX,N17W64
2011-06-09,11232,1,50,region_mag A,HSX,N09W19
2011-06-10,11227,1,10,region_mag A,AXX,S20W76
2011-06-10,11228,1,0,region_mag A,AXX,N17W79
2011-06-10,11232,2,30,region_mag A,HAX,N09W33
2011-06-10,11234,2,10,region_mag B,BXO,S16E59
2011-06-11,11227,1,10,region_mag A,AXX,S20W88
